"GO.ID","Term","Annotated","Significant","Expected","FoldEnrichment","p_classic","fdr_classic_BH","p_weight01"
"GO:0030437","ascospore formation",69,1,1.03,0.97,0.648801079788733,1,1
"GO:0045017","glycerolipid biosynthetic process",69,1,1.03,0.97,0.648801079788733,1,1
"GO:0031399","regulation of protein modification process",147,2,2.19,0.91,0.651768461102107,1,1
"GO:0007033","vacuole organization",70,1,1.04,0.96,0.654149286695504,1,1
"GO:1901701","cellular response to oxygen-containing compound",70,1,1.04,0.96,0.654149286695504,1,1
"GO:0080135","regulation of cellular response to stress",71,1,1.06,0.95,0.659417831752614,1,1
"GO:1901991","negative regulation of mitotic cell cycle phase transition",71,1,1.06,0.95,0.659417831752614,1,1
"GO:1990542","mitochondrial transmembrane transport",71,1,1.06,0.95,0.659417831752614,1,0.659417831752614
"GO:0000466","maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",73,1,1.09,0.92,0.669720559786164,1,1
"GO:0032956","regulation of actin cytoskeleton organization",73,1,1.09,0.92,0.669720559786164,1,1
"GO:0032970","regulation of actin filament-based process",73,1,1.09,0.92,0.669720559786164,1,1
"GO:0048284","organelle fusion",73,1,1.09,0.92,0.669720559786164,1,1
"GO:0000460","maturation of 5.8S rRNA",74,1,1.1,0.91,0.674757013466145,1,1
"GO:0010562","positive regulation of phosphorus metabolic process",75,1,1.12,0.9,0.679718347159034,1,1
"GO:0045937","positive regulation of phosphate metabolic process",75,1,1.12,0.9,0.679718347159034,1,1
"GO:0010256","endomembrane system organization",76,1,1.13,0.88,0.684605656205437,1,1
"GO:0072666","establishment of protein localization to vacuole",76,1,1.13,0.88,0.684605656205437,1,1
"GO:0000075","cell cycle checkpoint signaling",78,1,1.16,0.86,0.694162503912016,1,1
"GO:0034293","sexual sporulation",78,1,1.16,0.86,0.694162503912016,1,1
"GO:0043935","sexual sporulation resulting in formation of a cellular spore",78,1,1.16,0.86,0.694162503912016,1,1
"GO:1903311","regulation of mRNA metabolic process",78,1,1.16,0.86,0.694162503912016,1,1
"GO:0031401","positive regulation of protein modification process",80,1,1.19,0.84,0.703436011092869,1,1
"GO:0072665","protein localization to vacuole",80,1,1.19,0.84,0.703436011092869,1,1
"GO:0098662","inorganic cation transmembrane transport",81,1,1.21,0.83,0.707969088368964,1,1
"GO:0006650","glycerophospholipid metabolic process",82,1,1.22,0.82,0.712434392828154,1,1
"GO:0048585","negative regulation of response to stimulus",82,1,1.22,0.82,0.712434392828154,1,1
"GO:1901987","regulation of cell cycle phase transition",165,2,2.46,0.81,0.714248301828407,1,1
"GO:0040007","growth",168,2,2.5,0.8,0.723727933803827,1,1
"GO:0000462","maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",85,1,1.26,0.79,0.72543350438352,1,1
"GO:0031507","heterochromatin formation",85,1,1.26,0.79,0.72543350438352,1,1
"GO:0044238","primary metabolic process",2233,32,33.23,0.96,0.728275436509524,1,1
"GO:0008654","phospholipid biosynthetic process",86,1,1.28,0.78,0.729637482710414,1,1
"GO:0070828","heterochromatin organization",87,1,1.29,0.77,0.733778501525265,1,1
"GO:0032502","developmental process",252,3,3.75,0.8,0.7375925236785,1,1
"GO:0001932","regulation of protein phosphorylation",89,1,1.32,0.76,0.741875334540611,1,1
"GO:0044772","mitotic cell cycle phase transition",174,2,2.59,0.77,0.741916797689282,1,1
"GO:0061024","membrane organization",175,2,2.6,0.77,0.744850060585242,1,1
"GO:0051640","organelle localization",176,2,2.62,0.76,0.747755655097254,1,1
"GO:0006402","mRNA catabolic process",91,1,1.35,0.74,0.749731220513978,1,1
"GO:0018205","peptidyl-lysine modification",91,1,1.35,0.74,0.749731220513978,1,1
"GO:0006897","endocytosis",92,1,1.37,0.73,0.75357100744779,1,0.75357100744779
"GO:0071702","organic substance transport",561,7,8.35,0.84,0.756044290833475,1,0.199702320257973
"GO:0006810","transport",777,10,11.56,0.86,0.756322308670067,1,1
"GO:0016567","protein ubiquitination",93,1,1.38,0.72,0.757353171385324,1,0.757353171385324
"GO:0097435","supramolecular fiber organization",93,1,1.38,0.72,0.757353171385324,1,1
"GO:0019438","aromatic compound biosynthetic process",635,8,9.45,0.85,0.758363797248297,1,1
"GO:0046486","glycerolipid metabolic process",94,1,1.4,0.71,0.761078557699777,1,1
"GO:0051493","regulation of cytoskeleton organization",94,1,1.4,0.71,0.761078557699777,1,1
"GO:0030435","sporulation resulting in formation of a cellular spore",95,1,1.41,0.71,0.764747999646367,1,1
"GO:0030490","maturation of SSU-rRNA",95,1,1.41,0.71,0.764747999646367,1,1
"GO:0048468","cell development",95,1,1.41,0.71,0.764747999646367,1,1
"GO:0098771","inorganic ion homeostasis",96,1,1.43,0.7,0.768362318531964,1,1
"GO:0033554","cellular response to stress",570,7,8.48,0.83,0.771564201226179,1,1
"GO:0045930","negative regulation of mitotic cell cycle",97,1,1.44,0.69,0.771922323882395,1,1
"GO:0009267","cellular response to starvation",98,1,1.46,0.69,0.775428813607469,1,1
"GO:0022413","reproductive process in single-celled organism",98,1,1.46,0.69,0.775428813607469,1,1
"GO:0042325","regulation of phosphorylation",98,1,1.46,0.69,0.775428813607469,1,1
"GO:0048646","anatomical structure formation involved in morphogenesis",99,1,1.47,0.68,0.778882574163745,1,1
"GO:0098655","monoatomic cation transmembrane transport",99,1,1.47,0.68,0.778882574163745,1,1
"GO:0043934","sporulation",100,1,1.49,0.67,0.782284380715072,1,1
"GO:0018130","heterocycle biosynthetic process",655,8,9.75,0.82,0.790405454361781,1,1
"GO:0044770","cell cycle phase transition",192,2,2.86,0.7,0.790610424947581,1,1
"GO:0042594","response to starvation",104,1,1.55,0.65,0.795387183709919,1,1
"GO:1902531","regulation of intracellular signal transduction",105,1,1.56,0.64,0.798540463413019,1,1
"GO:0032446","protein modification by small protein conjugation",106,1,1.58,0.63,0.801646211664617,1,1
"GO:0071852","fungal-type cell wall organization or biogenesis",108,1,1.61,0.62,0.807717905445089,1,0.807717905445089
"GO:0006644","phospholipid metabolic process",109,1,1.62,0.62,0.810685221719085,1,1
"GO:0051248","negative regulation of protein metabolic process",109,1,1.62,0.62,0.810685221719085,1,1
"GO:0010639","negative regulation of organelle organization",110,1,1.64,0.61,0.813607748313473,1,1
"GO:0016570","histone modification",111,1,1.65,0.61,0.816486146160382,1,1
"GO:0051179","localization",966,12,14.38,0.83,0.822082536125018,1,1
"GO:0051336","regulation of hydrolase activity",113,1,1.68,0.59,0.822113151827438,1,1
"GO:0098657","import into cell",113,1,1.68,0.59,0.822113151827438,1,1
"GO:0006417","regulation of translation",114,1,1.7,0.59,0.824863034399669,1,1
"GO:0140694","non-membrane-bounded organelle assembly",114,1,1.7,0.59,0.824863034399669,1,1
"GO:0051234","establishment of localization",826,10,12.29,0.81,0.825975533569797,1,1
"GO:0007010","cytoskeleton organization",208,2,3.1,0.65,0.827090818219714,1,1
"GO:1901576","organic substance biosynthetic process",1787,24,26.59,0.9,0.827800129029358,1,1
"GO:0006401","RNA catabolic process",116,1,1.73,0.58,0.830238677211222,1,1
"GO:0042274","ribosomal small subunit biogenesis",116,1,1.73,0.58,0.830238677211222,1,1
"GO:0009058","biosynthetic process",1791,24,26.65,0.9,0.832459303811449,1,1
"GO:0044703","multi-organism reproductive process",118,1,1.76,0.57,0.835452876710475,1,0.835452876710475
"GO:0051129","negative regulation of cellular component organization",118,1,1.76,0.57,0.835452876710475,1,1
"GO:0007034","vacuolar transport",119,1,1.77,0.56,0.838000922322323,1,1
"GO:1901362","organic cyclic compound biosynthetic process",692,8,10.3,0.78,0.84169362224882,1,1
"GO:0071554","cell wall organization or biogenesis",121,1,1.8,0.56,0.842981804619876,1,1
"GO:0032505","reproduction of a single-celled organism",122,1,1.82,0.55,0.84541577595715,1,1
"GO:0003006","developmental process involved in reproduction",124,1,1.85,0.54,0.850173554328654,1,1
"GO:0034248","regulation of amide metabolic process",125,1,1.86,0.54,0.852498447451141,1,1
"GO:0015931","nucleobase-containing compound transport",126,1,1.88,0.53,0.854788054165421,1,1
"GO:0071310","cellular response to organic substance",126,1,1.88,0.53,0.854788054165421,1,1
"GO:0045814","negative regulation of gene expression, epigenetic",129,1,1.92,0.52,0.861450353746743,1,1
"GO:0051246","regulation of protein metabolic process",314,3,4.67,0.64,0.861489199788421,1,1
"GO:0006807","nitrogen compound metabolic process",2140,29,31.85,0.91,0.864599028053902,1,0.074527899257592
"GO:0006913","nucleocytoplasmic transport",131,1,1.95,0.51,0.865724853254812,1,0.865724853254812
"GO:0051169","nuclear transport",131,1,1.95,0.51,0.865724853254812,1,1
"GO:0031669","cellular response to nutrient levels",132,1,1.96,0.51,0.867813474617942,1,1
"GO:0032501","multicellular organismal process",132,1,1.96,0.51,0.867813474617942,1,1
"GO:0009966","regulation of signal transduction",133,1,1.98,0.51,0.869870318892559,1,1
"GO:0031668","cellular response to extracellular stimulus",134,1,1.99,0.5,0.87189585872301,1,1
"GO:0071496","cellular response to external stimulus",134,1,1.99,0.5,0.87189585872301,1,1
"GO:0040029","epigenetic regulation of gene expression",136,1,2.02,0.49,0.875854881381885,1,1
"GO:0023051","regulation of signaling",137,1,2.04,0.49,0.877789275543178,1,1
"GO:0044249","cellular biosynthetic process",1780,23,26.49,0.87,0.887669804108888,1,0.676456575449687
"GO:0010564","regulation of cell cycle process",243,2,3.62,0.55,0.888089925967891,1,1
"GO:0030154","cell differentiation",143,1,2.13,0.47,0.888791679403446,1,1
"GO:0070925","organelle assembly",143,1,2.13,0.47,0.888791679403446,1,1
"GO:0034654","nucleobase-containing compound biosynthetic process",581,6,8.65,0.69,0.889140846123424,1,1
"GO:0010646","regulation of cell communication",145,1,2.16,0.46,0.892239195242835,1,1
"GO:1901990","regulation of mitotic cell cycle phase transition",145,1,2.16,0.46,0.892239195242835,1,1
"GO:0006325","chromatin organization",247,2,3.68,0.54,0.893658116883304,1,0.580885710722493
"GO:0043687","post-translational protein modification",249,2,3.71,0.54,0.896347348867522,1,1
"GO:0035556","intracellular signal transduction",250,2,3.72,0.54,0.897668777846881,1,1
"GO:0009987","cellular process",2988,44,44.46,0.99,0.900790938600696,1,1
"GO:0022618","protein-RNA complex assembly",154,1,2.29,0.44,0.906502918637389,1,1
"GO:0031329","regulation of cellular catabolic process",154,1,2.29,0.44,0.906502918637389,1,1
"GO:0044087","regulation of cellular component biogenesis",154,1,2.29,0.44,0.906502918637389,1,1
"GO:0009894","regulation of catabolic process",156,1,2.32,0.43,0.909412400040486,1,1
"GO:0051247","positive regulation of protein metabolic process",156,1,2.32,0.43,0.909412400040486,1,1
"GO:0070647","protein modification by small protein conjugation or removal",156,1,2.32,0.43,0.909412400040486,1,1
"GO:0071826","protein-RNA complex organization",162,1,2.41,0.41,0.917619791599784,1,1
"GO:0006468","protein phosphorylation",163,1,2.43,0.41,0.918915077895385,1,1
"GO:0009653","anatomical structure morphogenesis",163,1,2.43,0.41,0.918915077895385,1,1
"GO:0090305","nucleic acid phosphodiester bond hydrolysis",163,1,2.43,0.41,0.918915077895385,1,0.918915077895385
"GO:0006605","protein targeting",164,1,2.44,0.41,0.920190443674731,1,1
"GO:0048519","negative regulation of biological process",539,5,8.02,0.62,0.924017919648702,1,1
"GO:0051726","regulation of cell cycle",275,2,4.09,0.49,0.926116820414194,1,1
"GO:0018193","peptidyl-amino acid modification",169,1,2.51,0.4,0.926278794801394,1,1
"GO:0042254","ribosome biogenesis",279,2,4.15,0.48,0.929928792388083,1,1
"GO:0071824","protein-DNA complex organization",281,2,4.18,0.48,0.931766224142189,1,1
"GO:0010605","negative regulation of macromolecule metabolic process",378,3,5.62,0.53,0.933526144832921,1,1
"GO:0043933","protein-containing complex organization",638,6,9.49,0.63,0.936225514459975,1,1
"GO:0000278","mitotic cell cycle",387,3,5.76,0.52,0.940367085355138,1,0.0788293262170695
"GO:0010033","response to organic substance",184,1,2.74,0.37,0.941945100739454,1,1
"GO:0048856","anatomical structure development",184,1,2.74,0.37,0.941945100739454,1,1
"GO:0033043","regulation of organelle organization",298,2,4.43,0.45,0.945683886304565,1,1
"GO:0006996","organelle organization",1044,11,15.54,0.71,0.947659171699288,1,1
"GO:0065009","regulation of molecular function",301,2,4.48,0.45,0.947848413735069,1,0.524278363297819
"GO:0006338","chromatin remodeling",192,1,2.86,0.35,0.948916859008913,1,1
"GO:0031324","negative regulation of cellular metabolic process",402,3,5.98,0.5,0.950376728090188,1,1
"GO:0007346","regulation of mitotic cell cycle",194,1,2.89,0.35,0.950527648262321,1,1
"GO:0009892","negative regulation of metabolic process",403,3,6,0.5,0.950986778760437,1,1
"GO:0045892","negative regulation of DNA-templated transcription",196,1,2.92,0.34,0.952088738812302,1,0.952088738812302
"GO:0071705","nitrogen compound transport",498,4,7.41,0.54,0.953364016024354,1,0.115722129220638
"GO:0006364","rRNA processing",199,1,2.96,0.34,0.954340457792307,1,1
"GO:1902679","negative regulation of RNA biosynthetic process",199,1,2.96,0.34,0.954340457792307,1,1
"GO:1903046","meiotic cell cycle process",199,1,2.96,0.34,0.954340457792307,1,1
"GO:0007154","cell communication",409,3,6.09,0.49,0.954506900579236,1,1
"GO:0010629","negative regulation of gene expression",314,2,4.67,0.43,0.956334701069505,1,1
"GO:0007165","signal transduction",317,2,4.72,0.42,0.958101271361888,1,1
"GO:0051253","negative regulation of RNA metabolic process",207,1,3.08,0.32,0.959851206307693,1,1
"GO:0034641","cellular nitrogen compound metabolic process",1570,18,23.36,0.77,0.961235603505522,1,0.427711064125021
"GO:0072594","establishment of protein localization to organelle",212,1,3.15,0.32,0.962959286694949,1,1
"GO:0051172","negative regulation of nitrogen compound metabolic process",331,2,4.93,0.41,0.965498138462988,1,1
"GO:0051641","cellular localization",778,7,11.58,0.6,0.96554765448564,1,0.166011088382522
"GO:0010558","negative regulation of macromolecule biosynthetic process",335,2,4.99,0.4,0.967375492799295,1,1
"GO:0048523","negative regulation of cellular process",533,4,7.93,0.5,0.969237008850914,1,1
"GO:0051321","meiotic cell cycle",225,1,3.35,0.3,0.969980545525929,1,1
"GO:0016072","rRNA metabolic process",229,1,3.41,0.29,0.97186598459004,1,1
"GO:0007049","cell cycle",548,4,8.15,0.49,0.974401806942268,1,1
"GO:0046907","intracellular transport",548,4,8.15,0.49,0.974401806942268,1,1
"GO:0009890","negative regulation of biosynthetic process",353,2,5.25,0.38,0.974698373207882,1,1
"GO:0031327","negative regulation of cellular biosynthetic process",353,2,5.25,0.38,0.974698373207882,1,1
"GO:0023052","signaling",354,2,5.27,0.38,0.975056025581347,1,1
"GO:0045934","negative regulation of nucleobase-containing compound metabolic process",238,1,3.54,0.28,0.975694870832246,1,1
"GO:0050790","regulation of catalytic activity",240,1,3.57,0.28,0.976473830579707,1,1
"GO:0048285","organelle fission",241,1,3.59,0.28,0.976854102714733,1,1
"GO:0022613","ribonucleoprotein complex biogenesis",363,2,5.4,0.37,0.978067448653211,1,1
"GO:0065007","biological regulation",1355,14,20.16,0.69,0.979359411115929,1,1
"GO:1903047","mitotic cell cycle process",370,2,5.51,0.36,0.980169000339902,1,1
"GO:0016071","mRNA metabolic process",251,1,3.74,0.27,0.98034103200915,1,1
"GO:0048518","positive regulation of biological process",571,4,8.5,0.47,0.980807794859268,1,1
"GO:0036211","protein modification process",574,4,8.54,0.47,0.98152550890512,1,1
"GO:1901565","organonitrogen compound catabolic process",257,1,3.82,0.26,0.982180771773006,1,1
"GO:0051128","regulation of cellular component organization",381,2,5.67,0.35,0.983091432583838,1,1
"GO:0051716","cellular response to stimulus",844,7,12.56,0.56,0.983568456875547,1,1
"GO:0051171","regulation of nitrogen compound metabolic process",685,5,10.19,0.49,0.985721098353163,1,1
"GO:0016043","cellular component organization",1326,13,19.73,0.66,0.987119034925125,1,1
"GO:0051649","establishment of localization in cell",603,4,8.97,0.45,0.987300238120987,1,1
"GO:0022607","cellular component assembly",604,4,8.99,0.45,0.987465878571973,1,1
"GO:0022402","cell cycle process",512,3,7.62,0.39,0.988294512417133,1,1
"GO:0034470","ncRNA processing",283,1,4.21,0.24,0.988388366143615,1,1
"GO:0065003","protein-containing complex assembly",411,2,6.12,0.33,0.989129068830797,1,1
"GO:0006974","DNA damage response",288,1,4.29,0.23,0.989311392760385,1,1
"GO:0080090","regulation of primary metabolic process",708,5,10.54,0.47,0.98933229531109,1,1
"GO:0016192","vesicle-mediated transport",295,1,4.39,0.23,0.99048412956378,1,1
"GO:0033365","protein localization to organelle",295,1,4.39,0.23,0.99048412956378,1,1
"GO:0060255","regulation of macromolecule metabolic process",725,5,10.79,0.46,0.991440882945315,1,1
"GO:0019538","protein metabolic process",1067,9,15.88,0.57,0.992167393680204,1,1
"GO:0019953","sexual reproduction",307,1,4.57,0.22,0.992208525895511,1,1
"GO:0043412","macromolecule modification",645,4,9.6,0.42,0.992766801860923,1,1
"GO:0010468","regulation of gene expression",554,3,8.24,0.36,0.993531266340484,1,1
"GO:0051252","regulation of RNA metabolic process",454,2,6.76,0.3,0.994326056617493,1,1
"GO:0009057","macromolecule catabolic process",329,1,4.9,0.2,0.994612039586226,1,1
"GO:0022414","reproductive process",334,1,4.97,0.2,0.99504740833127,1,1
"GO:0031323","regulation of cellular metabolic process",775,5,11.53,0.43,0.99562305684505,1,1
"GO:0019222","regulation of metabolic process",778,5,11.58,0.43,0.995800214292819,1,1
"GO:0010556","regulation of macromolecule biosynthetic process",592,3,8.81,0.34,0.99628689916792,1,1
"GO:0000003","reproduction",352,1,5.24,0.19,0.996347993367084,1,1
"GO:0051276","chromosome organization",496,2,7.38,0.27,0.997049078796984,1,0.997049078796984
"GO:0034660","ncRNA metabolic process",368,1,5.48,0.18,0.997219172506384,1,1
"GO:0019219","regulation of nucleobase-containing compound metabolic process",504,2,7.5,0.27,0.997399910629754,1,1
"GO:0031326","regulation of cellular biosynthetic process",620,3,9.23,0.33,0.997560332336713,1,1
"GO:0010604","positive regulation of macromolecule metabolic process",376,1,5.6,0.18,0.997574923742786,1,1
"GO:0009889","regulation of biosynthetic process",621,3,9.24,0.32,0.997597063446686,1,1
"GO:0051173","positive regulation of nitrogen compound metabolic process",379,1,5.64,0.18,0.997696514672484,1,1
"GO:0050789","regulation of biological process",1092,8,16.25,0.49,0.998037374522286,1,1
"GO:0006725","cellular aromatic compound metabolic process",1328,11,19.76,0.56,0.998057916355122,1,1
"GO:0006355","regulation of DNA-templated transcription",394,1,5.86,0.17,0.998220487562401,1,1
"GO:2001141","regulation of RNA biosynthetic process",396,1,5.89,0.17,0.998280873836474,1,1
"GO:0044085","cellular component biogenesis",847,5,12.6,0.4,0.998429444529375,1,1
"GO:0006886","intracellular protein transport",404,1,6.01,0.17,0.998503008466311,1,1
"GO:0046483","heterocycle metabolic process",1348,11,20.06,0.55,0.998534604312642,1,1
"GO:0009893","positive regulation of metabolic process",407,1,6.06,0.17,0.998578854728589,1,1
"GO:0031325","positive regulation of cellular metabolic process",407,1,6.06,0.17,0.998578854728589,1,1
"GO:0015833","peptide transport",412,1,6.13,0.16,0.998696996405429,1,0.998696996405429
"GO:0071840","cellular component organization or biogenesis",1512,13,22.5,0.58,0.998857794835269,1,1
"GO:0015031","protein transport",420,1,6.25,0.16,0.998866333242351,1,1
"GO:0042886","amide transport",423,1,6.29,0.16,0.998924118286714,1,1
"GO:0045184","establishment of protein localization",431,1,6.41,0.16,0.999064495170108,1,1
"GO:0006396","RNA processing",432,1,6.43,0.16,0.999080730309848,1,1
"GO:1901360","organic cyclic compound metabolic process",1389,11,20.67,0.53,0.999194889914577,1,1
"GO:0006351","DNA-templated transcription",445,1,6.62,0.15,0.999268300752575,1,1
"GO:0032774","RNA biosynthetic process",453,1,6.74,0.15,0.999364536137113,1,1
"GO:0006139","nucleobase-containing compound metabolic process",1272,9,18.93,0.48,0.999544721940654,1,1
"GO:0033036","macromolecule localization",612,2,9.11,0.22,0.999557692194452,1,1
"GO:0010467","gene expression",1213,8,18.05,0.44,0.999676978489095,1,1
"GO:0050794","regulation of cellular process",1065,6,15.85,0.38,0.999778550171388,1,1
"GO:0048522","positive regulation of cellular process",551,1,8.2,0.12,0.999891137932687,1,1
"GO:0008104","protein localization",572,1,8.51,0.12,0.999926089673574,1,1
"GO:0070727","cellular macromolecule localization",582,1,8.66,0.12,0.99993860797398,1,1
"GO:0016070","RNA metabolic process",923,3,13.74,0.22,0.99998545861036,1,1
"GO:0009059","macromolecule biosynthetic process",1406,8,20.92,0.38,0.999988828347945,1,1
"GO:0090304","nucleic acid metabolic process",1107,3,16.47,0.18,0.999999619567833,1,1
"GO:0043170","macromolecule metabolic process",1839,11,27.37,0.4,0.999999875070792,1,1
"GO:0008150","biological_process",3024,45,45,1,1,1,1
"GO:0000011","vacuole inheritance",11,0,0.16,0,1,1,1
"GO:0000018","regulation of DNA recombination",31,0,0.46,0,1,1,1
"GO:0000019","regulation of mitotic recombination",11,0,0.16,0,1,1,1
"GO:0000022","mitotic spindle elongation",19,0,0.28,0,1,1,1
"GO:0000028","ribosomal small subunit assembly",17,0,0.25,0,1,1,1
"GO:0000032","cell wall mannoprotein biosynthetic process",5,0,0.07,0,1,1,1
"GO:0000045","autophagosome assembly",27,0,0.4,0,1,1,1
"GO:0000050","urea cycle",8,0,0.12,0,1,1,1
"GO:0000054","ribosomal subunit export from nucleus",35,0,0.52,0,1,1,1
"GO:0000055","ribosomal large subunit export from nucleus",18,0,0.27,0,1,1,1
"GO:0000056","ribosomal small subunit export from nucleus",10,0,0.15,0,1,1,1
"GO:0000070","mitotic sister chromatid segregation",155,0,2.31,0,1,1,1
"GO:0000073","initial mitotic spindle pole body separation",7,0,0.1,0,1,1,1
"GO:0000076","DNA replication checkpoint signaling",19,0,0.28,0,1,1,1
"GO:0000079","regulation of cyclin-dependent protein serine/threonine kinase activity",17,0,0.25,0,1,1,1
"GO:0000082","G1/S transition of mitotic cell cycle",41,0,0.61,0,1,1,1
"GO:0000083","regulation of transcription involved in G1/S transition of mitotic cell cycle",11,0,0.16,0,1,1,1
"GO:0000105","histidine biosynthetic process",7,0,0.1,0,1,1,1
"GO:0000122","negative regulation of transcription by RNA polymerase II",85,0,1.26,0,1,1,1
"GO:0000128","flocculation",6,0,0.09,0,1,1,1
"GO:0000132","establishment of mitotic spindle orientation",9,0,0.13,0,1,1,1
"GO:0000147","actin cortical patch assembly",17,0,0.25,0,1,1,1
"GO:0000154","rRNA modification",21,0,0.31,0,1,1,1
"GO:0000160","phosphorelay signal transduction system",5,0,0.07,0,1,1,1
"GO:0000183","rDNA heterochromatin formation",19,0,0.28,0,1,1,1
"GO:0000184","nuclear-transcribed mRNA catabolic process, nonsense-mediated decay",22,0,0.33,0,1,1,1
"GO:0000209","protein polyubiquitination",34,0,0.51,0,1,1,1
"GO:0000212","meiotic spindle organization",5,0,0.07,0,1,1,1
"GO:0000226","microtubule cytoskeleton organization",86,0,1.28,0,1,1,1
"GO:0000244","spliceosomal tri-snRNP complex assembly",6,0,0.09,0,1,1,1
"GO:0000245","spliceosomal complex assembly",35,0,0.52,0,1,1,1
"GO:0000271","polysaccharide biosynthetic process",38,0,0.57,0,1,1,1
"GO:0000272","polysaccharide catabolic process",24,0,0.36,0,1,1,1
"GO:0000280","nuclear division",234,0,3.48,0,1,1,1
"GO:0000281","mitotic cytokinesis",89,0,1.32,0,1,1,1
"GO:0000282","cellular bud site selection",23,0,0.34,0,1,1,1
"GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",46,0,0.68,0,1,1,1
"GO:0000289","nuclear-transcribed mRNA poly(A) tail shortening",17,0,0.25,0,1,1,1
"GO:0000290","deadenylation-dependent decapping of nuclear-transcribed mRNA",9,0,0.13,0,1,1,1
"GO:0000291","nuclear-transcribed mRNA catabolic process, exonucleolytic",21,0,0.31,0,1,1,1
"GO:0000338","protein deneddylation",10,0,0.15,0,1,1,1
"GO:0000349","generation of catalytic spliceosome for first transesterification step",8,0,0.12,0,1,1,1
"GO:0000350","generation of catalytic spliceosome for second transesterification step",9,0,0.13,0,1,1,1
"GO:0000375","RNA splicing, via transesterification reactions",130,0,1.93,0,1,1,1
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",128,0,1.9,0,1,1,1
"GO:0000387","spliceosomal snRNP assembly",14,0,0.21,0,1,1,1
"GO:0000393","spliceosomal conformational changes to generate catalytic conformation",18,0,0.27,0,1,1,1
"GO:0000394","RNA splicing, via endonucleolytic cleavage and ligation",9,0,0.13,0,1,1,1
"GO:0000395","mRNA 5'-splice site recognition",15,0,0.22,0,1,1,1
"GO:0000398","mRNA splicing, via spliceosome",127,0,1.89,0,1,1,1
"GO:0000409","regulation of transcription by galactose",5,0,0.07,0,1,1,1
"GO:0000411","positive regulation of transcription by galactose",5,0,0.07,0,1,1,1
"GO:0000413","protein peptidyl-prolyl isomerization",13,0,0.19,0,1,1,1
"GO:0000422","autophagy of mitochondrion",19,0,0.28,0,1,1,1
"GO:0000429","carbon catabolite regulation of transcription from RNA polymerase II promoter",29,0,0.43,0,1,1,1
"GO:0000430","regulation of transcription from RNA polymerase II promoter by glucose",12,0,0.18,0,1,1,1
"GO:0000433","carbon catabolite repression of transcription from RNA polymerase II promoter by glucose",11,0,0.16,0,1,1,1
"GO:0000436","carbon catabolite activation of transcription from RNA polymerase II promoter",18,0,0.27,0,1,1,1
"GO:0000467","exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",12,0,0.18,0,1,1,1
"GO:0000491","small nucleolar ribonucleoprotein complex assembly",5,0,0.07,0,1,1,1
"GO:0000706","meiotic DNA double-strand break processing",9,0,0.13,0,1,1,1
"GO:0000709","meiotic joint molecule formation",6,0,0.09,0,1,1,1
"GO:0000710","meiotic mismatch repair",11,0,0.16,0,1,1,1
"GO:0000712","resolution of meiotic recombination intermediates",6,0,0.09,0,1,1,1
"GO:0000722","telomere maintenance via recombination",67,0,1,0,1,1,1
"GO:0000723","telomere maintenance",102,0,1.52,0,1,1,1
"GO:0000724","double-strand break repair via homologous recombination",113,0,1.68,0,1,1,1
"GO:0000725","recombinational repair",116,0,1.73,0,1,1,1
"GO:0000727","double-strand break repair via break-induced replication",23,0,0.34,0,1,1,1
"GO:0000729","DNA double-strand break processing",12,0,0.18,0,1,1,1
"GO:0000731","DNA synthesis involved in DNA repair",23,0,0.34,0,1,1,1
"GO:0000741","karyogamy",11,0,0.16,0,1,1,1
"GO:0000742","karyogamy involved in conjugation with cellular fusion",11,0,0.16,0,1,1,1
"GO:0000743","nuclear migration involved in conjugation with cellular fusion",5,0,0.07,0,1,1,1
"GO:0000747","conjugation with cellular fusion",101,0,1.5,0,1,1,1
"GO:0000749","response to pheromone triggering conjugation with cellular fusion",33,0,0.49,0,1,1,1
"GO:0000750","pheromone-dependent signal transduction involved in conjugation with cellular fusion",20,0,0.3,0,1,1,1
"GO:0000753","cell morphogenesis involved in conjugation with cellular fusion",9,0,0.13,0,1,1,1
"GO:0000754","adaptation of signaling pathway by response to pheromone involved in conjugation with cellular fusion",9,0,0.13,0,1,1,1
"GO:0000755","cytogamy",5,0,0.07,0,1,1,1
"GO:0000819","sister chromatid segregation",169,0,2.51,0,1,1,1
"GO:0000902","cell morphogenesis",68,0,1.01,0,1,1,1
"GO:0000909","sporocarp development involved in sexual reproduction",10,0,0.15,0,1,1,1
"GO:0000910","cytokinesis",95,0,1.41,0,1,1,1
"GO:0000912","assembly of actomyosin apparatus involved in cytokinesis",23,0,0.34,0,1,1,1
"GO:0000915","actomyosin contractile ring assembly",23,0,0.34,0,1,1,1
"GO:0000916","actomyosin contractile ring contraction",28,0,0.42,0,1,1,1
"GO:0000917","division septum assembly",31,0,0.46,0,1,1,1
